,id,name,genres,popularity,followers
0,5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,"['deep german hip hop', 'german hip hop']",76,265009
1,5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,"['deep german hip hop', 'german hip hop']",76,265009
2,6FKvDHLWOm3kYey5V1uJTT,Curly,[],36,2347
3,49AeDrw69nrWEGy6pwOBHU,Young Kira,[],50,1826
4,6QzzeKV0VcnT2vJMYDPuL4,Trettmann,['deep german hip hop'],75,48370
5,5eioJDe26lOqkAMbuhzZYs,Gzuz,['deep german hip hop'],81,222946
6,3ZuBEj9ppJe8GSdKaMTfMN,Nimo,['deep german hip hop'],79,218601
7,4PvnP3yCzrT289cX3wCdOx,Yung Hurn,"['deep german hip hop', 'underground hip hop']",69,59743
8,5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,"['deep german hip hop', 'german hip hop']",76,265009
9,3ZuBEj9ppJe8GSdKaMTfMN,Nimo,['deep german hip hop'],79,218601
10,3ZuBEj9ppJe8GSdKaMTfMN,Nimo,['deep german hip hop'],79,218601
11,3GBBxBdoolb0B5YizZq9bF,Eno,['deep german hip hop'],65,35387
12,18ISxWwWjV6rPLoVCXf1dz,RIN,[],76,89426
13,18ISxWwWjV6rPLoVCXf1dz,RIN,[],76,89426
14,18ISxWwWjV6rPLoVCXf1dz,RIN,[],76,89426
15,18ISxWwWjV6rPLoVCXf1dz,RIN,[],76,89426
16,5Gi9FP1m5OCW7sYwetsUBd,Marvin Game,"['deep german hip hop', 'german hip hop']",61,32991
17,3NzrMQZM3xhCUXdmv3G5Cb,CE$,['deep german hip hop'],51,10650
18,1XKjtpH5P81gpOXDB91IEB,Miami Yacine,['deep german hip hop'],76,113689
19,1XKjtpH5P81gpOXDB91IEB,Miami Yacine,['deep german hip hop'],76,113689
20,6QzzeKV0VcnT2vJMYDPuL4,Trettmann,['deep german hip hop'],75,48370
21,6fpcc1YopVYoJIXKIfvY4w,Joey Bargeld,[],55,660
22,3NjbpG6MmFGVLXwbcPXH90,Haiyti,"['deep german hip hop', 'german hip hop']",58,12157
23,2PzqiEyRzlQW0ZAVr1cuQM,Laruzo,"['deep german hip hop', 'german hip hop']",62,12451
24,6YTILOAf9umh7RMEJdigWm,Maxe,[],55,72
25,0tMFcqLXhtm1Gep20iuIR3,SXTN,"['deep german hip hop', 'german hip hop']",72,125804
26,2qMezKrAKRh2Z2uR3fCqHt,PA Sports,"['deep german hip hop', 'german hip hop']",67,102686
27,0Dvx6p8JDyzeOPGmaCIH1L,RAF Camora,[],83,190006
28,1aS5tqEs9ci5P9KD9tZWa6,Bonez MC,[],83,228826
29,6QzzeKV0VcnT2vJMYDPuL4,Trettmann,['deep german hip hop'],75,48370
30,1aS5tqEs9ci5P9KD9tZWa6,Bonez MC,[],83,228826
31,0Dvx6p8JDyzeOPGmaCIH1L,RAF Camora,[],83,190006
32,0tMFcqLXhtm1Gep20iuIR3,SXTN,"['deep german hip hop', 'german hip hop']",72,125804
33,6gto7HVNhu4ARE3P3g8Y5Y,Kollegah,"['deep german hip hop', 'german hip hop']",80,669512
34,2JwyRtuXf2l6sTnSnGVIa1,Farid Bang,"['deep german hip hop', 'german hip hop']",77,262629
35,2GH5uRMxmuAWn90B8DEZU3,Pham,"['bass trap', 'electronic trap', 'vapor twitch']",62,28414
36,0daSHuKxoXYl50HIQ9aKzt,Yung Fusion,[],61,4492
37,67qogtRNI0GjUr8PlaG6Zh,Zeds Dead,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'moombahton', 'progressive electro house', 'tropical house', 'vapor twitch']",68,219930
38,76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'moombahton', 'vapor twitch']",70,123503
39,54pgkpWVgQYbQXD8bkUP8n,GG Magree,[],57,798
40,0u18Cq5stIQLUoIaULzDmA,DROELOE,"['bass trap', 'brostep', 'catstep', 'edm', 'electronic trap', 'tracestep', 'vapor soul', 'vapor twitch']",68,29138
41,0vG28tQeh1adA0xHmdUTVQ,Belle Doron,[],50,87
42,45eNHdiiabvmbp4erw26rg,Illenium,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'indie poptimism', 'tropical house']",81,232578
43,75aiMKKxzFHGFRxyLwvL2d,Liam O'Donnell,[],63,297
44,3I9YOkavspWk1aHQTpiVxv,Crizzly,"['brostep', 'electronic trap', 'moombahton']",47,10251
45,0I5ad0o5PCMyjl99jUGyOQ,Nilo Stari,[],27,22
46,3I9YOkavspWk1aHQTpiVxv,Crizzly,"['brostep', 'electronic trap', 'moombahton']",47,10251
47,1ohrIe7dZuHqfTerwXx4hY,J. Goods,[],7,53
48,4qxhTRkgsWIGYbdG0tlcEi,Rumuzik,[],6,39
49,47z7ZrgFoBvVpCnElCE3Zh,Yellow Claw,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'tropical house']",78,421762
50,6M7RdR9ZP52h2mfNLmiHtU,GTA,"['bass trap', 'big room', 'brostep', 'deep big room', 'edm', 'electro house', 'electronic trap', 'moombahton', 'progressive electro house', 'vapor twitch']",69,147282
51,0Olr5bDiMEkn5Z9eQwUIAq,KLOE,['indie poptimism'],40,5518
52,6kG0WKHsAOfWp5IsizmQxR,SACHI,[],54,5236
53,540vIaP2JwjQb9dm3aArA4,DJ Snake,"['dance pop', 'edm', 'electronic trap', 'pop', 'tropical house']",87,1920185
54,0JOxt5QOwq0czoJxvSc5hS,GASHI,[],68,29341
55,1YYJxpOXYk1z1WtqdeLMkn,Habstrakt,"['bass trap', 'brostep', 'catstep', 'complextro', 'edm', 'electro house', 'electronic trap', 'filthstep', 'moombahton', 'zapstep']",57,25324
56,64KEffDW9EtZ1y2vBYgq8T,Marshmello,"['brostep', 'edm', 'progressive electro house']",93,1519001
57,6fSNDuge2fLINdnCCbpZx6,Omar LinX,"['bass trap', 'deep underground hip hop', 'underground pop rap']",66,31774
58,11gWrKZMBsGQWmobv3oNfW,Alison Wonderland,"['aussietronica', 'bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'escape room', 'moombahton', 'tropical house', 'vapor twitch']",68,145411
59,0jNDKefhfSbLR9sFvcPLHo,San Holo,"['bass trap', 'brostep', 'catstep', 'edm', 'electro house', 'electronic trap', 'tropical house', 'vapor twitch']",73,200157
60,5ttgIeUVka6FLyi00Uu5h8,Jauz,"['bass trap', 'big room', 'brostep', 'catstep', 'deep big room', 'deep groove house', 'edm', 'electro house', 'electronic trap', 'house', 'moombahton', 'progressive electro house']",68,161883
61,5TgQ66WuWkoQ2xYxaSTnVP,Netsky,"['edm', 'house', 'liquid funk', 'tropical house']",69,256559
62,76YIoWHp3Ri3q1ocOPtFzp,AREA21,"['big room', 'deep big room', 'edm', 'sky room']",59,37831
63,5fMUXHkw8R8eOP2RNVYEZX,Diplo,"['bmore', 'brostep', 'edm', 'electro house', 'electronic trap', 'moombahton', 'ninja']",81,1100206
64,6jPriOYMyUL9kNonBI1CNd,Faustix,"['danish pop', 'deep danish pop']",64,5529
65,26fsavNxrXVdRK7wL3jZKb,Imanos,['big room'],50,637
66,07cXXY7NDK9oWLUvPfUVvx,Kai,[],62,2513
67,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,"['pop rap', 'rap', 'southern hip hop', 'trap music']",91,5917680
68,1HQGhla3VNj1dBmKTtVT2t,Ookay,"['bass trap', 'big room', 'brostep', 'edm', 'electro house', 'electronic trap', 'moombahton', 'tropical house', 'vapor twitch']",67,85249
69,6nxWCVXbOlEVRexSbLsTer,Flume,"['aussietronica', 'australian alternative rock', 'australian dance', 'downtempo', 'tropical house']",80,1217175
70,68kEuyFKyqrdQQLLsmiatm,Vince Staples,"['dirty south rap', 'escape room', 'hip hop', 'indie r&b', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",77,425879
71,6JcD2YKEhgimweLpUI0NEw,KU?KA,"['vapor soul', 'vapor twitch']",64,12602
72,4AA8eXtzqh5ykxtafLaPOi,What So Not,"['aussietronica', 'bass trap', 'brostep', 'deep australian indie', 'edm', 'electro house', 'electronic trap', 'escape room', 'moombahton', 'vapor soul', 'vapor twitch']",70,145927
73,6PRTUJAFSFJnQBFJlTt3KZ,Ganz,[],41,462
74,2sphpXGg1u97VSzbm5gR2P,JOY.,"['deep australian indie', 'vapor soul']",56,9496
75,5fMUXHkw8R8eOP2RNVYEZX,Diplo,"['bmore', 'brostep', 'edm', 'electro house', 'electronic trap', 'moombahton', 'ninja']",81,1100206
76,6vD1IllGayoB4YexYeazpH,Sleepy Tom,[],48,142
77,4m1yRHUMhvB8gKAJTjK4kO,Boombox Cartel,"['bass trap', 'brostep', 'deep big room', 'edm', 'electro house', 'electronic trap', 'moombahton', 'vapor twitch', 'zapstep']",61,57311
78,7MlotYZhHjOlXcvmwrITj8,Tep No,"['deep tropical house', 'indie poptimism', 'tropical house', 'vapor soul']",68,39302
79,0JhfqSDSiWsuaE6M2vvOlD,Lizz Kellerman,[],36,33
80,64KEffDW9EtZ1y2vBYgq8T,Marshmello,"['brostep', 'edm', 'progressive electro house']",93,1519001
81,11gWrKZMBsGQWmobv3oNfW,Alison Wonderland,"['aussietronica', 'bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'escape room', 'moombahton', 'tropical house', 'vapor twitch']",68,145411
82,6GpHhOPYcMVyiMtZyeWsfw,Marshvll,"['bass trap', 'electronic trap']",48,3916
83,0daSHuKxoXYl50HIQ9aKzt,Yung Fusion,[],61,4492
84,7bKJsFgjE6XoO5fDhTCCqX,WiDE AWAKE,['bass trap'],58,6334
85,0AepkoQhYvkjEzzwIcGxdV,Jacob Banks,"['deep indie r&b', 'indie anthem-folk', 'indie r&b']",68,68662
86,47z7ZrgFoBvVpCnElCE3Zh,Yellow Claw,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'tropical house']",78,421762
87,2YkP9pfIZ6hJKeuppuz8qT,Yade Lauren,[],63,2526
88,5ttgIeUVka6FLyi00Uu5h8,Jauz,"['bass trap', 'big room', 'brostep', 'catstep', 'deep big room', 'deep groove house', 'edm', 'electro house', 'electronic trap', 'house', 'moombahton', 'progressive electro house']",68,161883
89,64KEffDW9EtZ1y2vBYgq8T,Marshmello,"['brostep', 'edm', 'progressive electro house']",93,1519001
90,2wo3eLY26t8AMyYuYi1pZQ,TWRK,"['bass trap', 'electronic trap']",51,18136
91,5WuoHUDzojO8oto22ahnwN,Lady Bee,"['bass trap', 'deep dutch hip hop']",56,9623
92,0M3cZtjQZ8fz3Hbw1A4CwF,T-Mass,"['bass trap', 'brostep', 'catstep', 'chillstep', 'edm', 'electronic trap', 'tracestep']",59,16852
93,0tWekk3V4gKK1RfGTlINGp,JVZEL,[],41,121
94,3n7KOlGKfaR8KKKSkC4tA3,Robokid,[],37,1027
95,4EukMPjtYsdi87lkU1hIxN,Manila Killa,['vapor twitch'],59,18678
96,2tfyKNBwTB41ArvliXX1zA,AOBeats,[],52,4935
97,1ROGpxxkWiYohr7oWvO4p9,Blaise Railey,[],44,120
98,2FwJwEswyIUAljqgjNSHgP,Snakehips,"['edm', 'indie poptimism', 'pop', 'post-teen pop', 'tropical house']",78,181479
99,0bdfiayQAKewqEvaU6rXCv,MØ,"['indie poptimism', 'indie r&b', 'pop', 'tropical house']",84,642714
100,4mAhA39Nr2uEIbQoC3yxOs,Oshi,"['electronic trap', 'vapor twitch']",47,13837
101,1EAFXic0Cfiwpe7nSuTrGL,Cesqeaux,"['bass trap', 'brostep', 'deep big room', 'electro house', 'electronic trap', 'moombahton']",57,20029
102,0jNDKefhfSbLR9sFvcPLHo,San Holo,"['bass trap', 'brostep', 'catstep', 'edm', 'electro house', 'electronic trap', 'tropical house', 'vapor twitch']",73,200157
103,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,"['big room', 'brostep', 'edm', 'electro house', 'house', 'trance', 'tropical house']",85,2389468
104,2wX6xSig4Rig5kZU6ePlWe,KSHMR,"['bass trap', 'big room', 'deep big room', 'edm', 'electro house', 'progressive electro house', 'progressive house', 'tropical house']",76,359656
105,7HqEmV7FeCi16bQyHMpIrF,VASSY,['australian dance'],66,8955
106,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'progressive electro house', 'tropical house']",83,691903
107,1Fr6agZ6iSM5Ynn2k4C8sc,VÉRITÉ,"['brooklyn indie', 'indie poptimism', 'indie r&b', 'indietronica', 'metropopolis', 'pop', 'tropical house', 'vapor pop', 'vapor soul']",71,83743
108,7bKJsFgjE6XoO5fDhTCCqX,WiDE AWAKE,['bass trap'],58,6334
109,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,"['edm', 'pop', 'tropical house']",91,4536175
110,6Dd3NScHWwnW6obMFbl1BH,Daya,"['dance pop', 'indie poptimism', 'pop', 'post-teen pop', 'viral pop']",83,461262
111,2rTo8KIkBTFjQS7VvaKYQ4,W&W,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house']",72,313136
112,5oREZfPeedk4nyo1GpqKfU,BVRNOUT,['bass trap'],54,4798
113,4SVHe2tiwV0nWbR3zjrl4j,KROMATIKS,[],45,42
114,7bKJsFgjE6XoO5fDhTCCqX,WiDE AWAKE,['bass trap'],58,6334
115,7dm9ZsQH87gr5z9HFgFTLl,Cadence Ludden,[],48,28
116,4JznCAfxUluG6YAdAiM0YE,Not Your Dope,"['bass trap', 'electronic trap', 'tracestep']",61,12298
117,1bqxdqvUtPWZri43cKHac8,MAX,"['pop', 'post-teen pop', 'teen pop', 'viral pop']",75,202060
118,2yT7X3Gg2S51DHz67FAYL6,Snails,"['bass trap', 'brostep', 'catstep', 'deep big room', 'edm', 'electro house', 'electronic trap', 'moombahton', 'zapstep']",61,51524
119,76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'moombahton', 'vapor twitch']",70,123503
120,5Ad8YPmqQf2tay2SZ8NxWY,Akylla,[],55,191
121,0Cd6nHYwecCNM1sVEXKlYr,Krewella,"['big room', 'brostep', 'catstep', 'dance pop', 'edm', 'electro house', 'electronic trap', 'pop', 'tracestep']",72,476883
122,47z7ZrgFoBvVpCnElCE3Zh,Yellow Claw,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'tropical house']",78,421762
123,6CqjoQyGZlnhnq5gAUz92c,Taylor Bennett,"['drill', 'underground hip hop']",66,43727
124,521qvhdobR0GzhvU6TFw76,Tritonal,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house', 'progressive house', 'tracestep', 'tropical house']",75,103001
125,6D5xkX8ecb4bGccXqtDI63,Angel Taylor,"['acoustic pop', 'neo mellow']",61,3160
126,7yPPzu5UdAK7yagQqjEZQm,Party Favor,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",66,54463
127,3zOUpziwcfY2bCh4VyJ4Am,Njomza,[],60,8176
128,53ixqKNKVTgtSx3m3DGMA2,FKi 1st,[],66,4432
129,1HQGhla3VNj1dBmKTtVT2t,Ookay,"['bass trap', 'big room', 'brostep', 'edm', 'electro house', 'electronic trap', 'moombahton', 'tropical house', 'vapor twitch']",67,85249
130,2BQWHuvxG4kMYnfghdaCIy,Fox Stevenson,"['brostep', 'catstep', 'chillstep', 'complextro', 'deep big room', 'edm', 'electro house', 'tracestep', 'zapstep']",59,56921
131,23ostNBoB9z6GMXLtHdg7y,Prismo,"['bass trap', 'brostep', 'electronic trap', 'tracestep', 'vapor twitch']",62,25967
132,7ymczLNmjz6AVMGApVNWbB,Vincent,"['bass trap', 'electronic trap', 'vapor twitch']",43,8832
133,0u18Cq5stIQLUoIaULzDmA,DROELOE,"['bass trap', 'brostep', 'catstep', 'edm', 'electronic trap', 'tracestep', 'vapor soul', 'vapor twitch']",68,29138
134,2FmzVitXZjIkFolH8HXd4j,Flosstradamus,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'mashup', 'moombahton']",66,170671
135,68i4xpq6DE19Zov77BKTHZ,Cara,[],44,25
136,11chB4Th19iMA7j65oGMk1,Funkin Matt,"['deep groove house', 'dutch house', 'electro house', 'house']",51,7834
137,0nNnD1oc02hebmFdcJkyXw,Leon Lour,[],55,808
138,59MDSNIYoOY0WRYuodzJPD,Duskus,['vapor twitch'],42,3631
139,4kJOCkbW8SOmBlAhN7AQ0C,Luk,[],13,17
140,4kJOCkbW8SOmBlAhN7AQ0C,Luk,[],13,17
141,4kJOCkbW8SOmBlAhN7AQ0C,Luk,[],13,17
142,4kJOCkbW8SOmBlAhN7AQ0C,Luk,[],13,17
143,4kJOCkbW8SOmBlAhN7AQ0C,Luk,[],13,17
144,4kJOCkbW8SOmBlAhN7AQ0C,Luk,[],13,17
145,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
146,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
147,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
148,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
149,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
150,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
151,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
152,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
153,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
154,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
155,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
156,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
157,1cZEbXN17EmWhSiqbmtnkB,Nikson,['fast melodic punk'],21,201
158,1M6rXjguUqsqaV0cYsytdY,Baghira,['trap latino'],43,4276
159,1M6rXjguUqsqaV0cYsytdY,Baghira,['trap latino'],43,4276
160,1M6rXjguUqsqaV0cYsytdY,Baghira,['trap latino'],43,4276
161,1M6rXjguUqsqaV0cYsytdY,Baghira,['trap latino'],43,4276
162,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",84,2328454
163,1cZEbXN17EmWhSiqbmtnkB,Nikson,['fast melodic punk'],21,201
164,4emSoWHfiYCIvnbvUi6wyD,CaliberBeats,[],16,136
165,3q7HBObVc0L8jNeTe5Gofh,50 Cent,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",85,2630197
166,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
167,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
168,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
169,13ACz7DIictCpSYGglNTHs,Philanthrope,['chillhop'],68,6106
170,1BrPtX4urPftXEDWrVTdRH,Plusma,[],52,1257
171,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",84,2328454
172,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",84,2328454
173,2B4ZHz4QDWJTXPFPgO5peE,Warren G,"['dirty south rap', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",69,372526
174,4lzjG0axF5czngCUGxehbB,Remix Radio DJ,[],41,181
175,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",84,2328454
176,3BeQqzKdlARoOd6y30kCO2,Pete Rock,"['alternative hip hop', 'chillhop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'turntablism']",62,86516
177,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",84,2328454
178,7dGJo4pcD2V6oG8kP0tJRR,Eminem,"['detroit hip hop', 'g funk', 'hip hop', 'pop rap', 'rap']",96,11673715
179,3BeQqzKdlARoOd6y30kCO2,Pete Rock,"['alternative hip hop', 'chillhop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'turntablism']",62,86516
180,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",84,2328454
181,77zgRkcehIGCAtROXkXkb3,Black Milk,"['alternative hip hop', 'detroit hip hop', 'escape room', 'hardcore hip hop', 'hip hop', 'soul flow', 'turntablism', 'underground hip hop']",52,42960
182,0IVcLMMbm05VIjnzPkGCyp,J Dilla,"['alternative hip hop', 'chillhop', 'detroit hip hop', 'escape room', 'hip hop', 'indie r&b', 'neo soul', 'underground hip hop']",65,181335
183,2GHclqNVjqGuiE5mA7BEoc,Common,"['alternative hip hop', 'dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'indie r&b', 'neo soul', 'pop rap', 'rap', 'southern hip hop']",69,354987
184,336vr2M3Va0FjyvB55lJEd,D'Angelo,"['classic funk rock', 'dance pop', 'deep indie r&b', 'funk', 'funk rock', 'hip hop', 'indie r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",69,399083
185,1M6rXjguUqsqaV0cYsytdY,Baghira,['trap latino'],43,4276
186,1M6rXjguUqsqaV0cYsytdY,Baghira,['trap latino'],43,4276
187,1M6rXjguUqsqaV0cYsytdY,Baghira,['trap latino'],43,4276
188,3nmiIgeri4vEY7y0VpbsCn,DJ Jazzy Jeff,"['alternative hip hop', 'chillhop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'neo soul', 'turntablism']",51,26074
189,0bWOVEEzzkEIqsSZoXt8KW,Non Phixion,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'underground rap']",45,17926
190,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",84,2328454
191,0IVcLMMbm05VIjnzPkGCyp,J Dilla,"['alternative hip hop', 'chillhop', 'detroit hip hop', 'escape room', 'hip hop', 'indie r&b', 'neo soul', 'underground hip hop']",65,181335
192,3nmiIgeri4vEY7y0VpbsCn,DJ Jazzy Jeff,"['alternative hip hop', 'chillhop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'neo soul', 'turntablism']",51,26074
193,6XhXfXQZNqlcxxo4VN5ZyV,AesUno,[],34,288
194,6XhXfXQZNqlcxxo4VN5ZyV,AesUno,[],34,288
195,78D8GHzW7QisjfTwhk9PM2,Trap City,['bass trap'],57,116479
196,5RhdwUsbgLnJ8kfXrKvkSz,Dopant Beats,[],35,22
197,3PU8Ju4WBYNY5xvJE3DMfV,Ras G,['wonky'],47,6397
198,1020a42xVklY6c56imNcaa,Slum Village,"['alternative hip hop', 'chillhop', 'deep indie r&b', 'detroit hip hop', 'hardcore hip hop', 'hip hop', 'indie jazz', 'neo soul', 'pop rap', 'southern hip hop', 'turntablism']",59,81689
199,0Tl8lb8IoR9KU4WXwTjyhH,Tantu,[],29,342
200,0Tl8lb8IoR9KU4WXwTjyhH,Tantu,[],29,342
201,3V35H6xv4eium9zl8CQeG5,Funky DL,"['ambeat', 'chillhop']",50,14287
202,7ntBtETW7gkufH8Hw38gb4,Tesk,['chillhop'],54,627
203,1M6rXjguUqsqaV0cYsytdY,Baghira,['trap latino'],43,4276
204,46Ii49KGTckWh6cx3wObIo,Karaoke All Hits,[],33,1129
205,6ed19FV0MjG0wUNiFeU4j5,The Greatest Beats,[],32,515
206,78D8GHzW7QisjfTwhk9PM2,Trap City,['bass trap'],57,116479
207,1M6rXjguUqsqaV0cYsytdY,Baghira,['trap latino'],43,4276
208,69gue0dnMe1PUwgHVl7yg0,Carpet Patrol,[],25,842
209,14uVJsPC4DByeuD0cq36ez,Moods,"['chillhop', 'deep indie r&b', 'vapor twitch']",55,12053
210,0d1g0XDfmW95OGEDuH8Pvk,King AL,[],28,123
211,5v0XTlB9FqNvfBfnw8n5b0,Statik Selektah,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'underground hip hop']",56,32522
212,7BMccF0hQFBpP6417k1OtQ,Action Bronson,"['alternative hip hop', 'east coast hip hop', 'escape room', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']",71,328389
213,3BeQqzKdlARoOd6y30kCO2,Pete Rock,"['alternative hip hop', 'chillhop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'turntablism']",62,86516
214,3BeQqzKdlARoOd6y30kCO2,Pete Rock,"['alternative hip hop', 'chillhop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'turntablism']",62,86516
215,3BeQqzKdlARoOd6y30kCO2,Pete Rock,"['alternative hip hop', 'chillhop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'turntablism']",62,86516
216,4cW0Hsz8K4Fnync6zxsfl6,Hiphop Instrumentalist,['beats'],48,2385
217,1GxI1P0kPKgdaXsw1Zs3yi,Eric IQ,[],9,9
218,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,[],84,2386227
219,1XOCg7dTL8xF5Y5KlC3Lb6,Instrumental Hip Hop Beats Crew,[],35,4751
220,1XOCg7dTL8xF5Y5KlC3Lb6,Instrumental Hip Hop Beats Crew,[],35,4751
221,1XOCg7dTL8xF5Y5KlC3Lb6,Instrumental Hip Hop Beats Crew,[],35,4751
222,1XOCg7dTL8xF5Y5KlC3Lb6,Instrumental Hip Hop Beats Crew,[],35,4751
223,1XOCg7dTL8xF5Y5KlC3Lb6,Instrumental Hip Hop Beats Crew,[],35,4751
224,1M6rXjguUqsqaV0cYsytdY,Baghira,['trap latino'],43,4276
225,1M6rXjguUqsqaV0cYsytdY,Baghira,['trap latino'],43,4276
226,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",84,2328454
227,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",84,2328454
228,0XtVN1QaB7vYRpw4qEIRt0,Ours Samplus,[],44,3754
229,0iAOXvEDIMaAWPP5Ur0fYF,Joakim Karud,['chillhop'],57,27331
230,1GxI1P0kPKgdaXsw1Zs3yi,Eric IQ,[],9,9
231,1GxI1P0kPKgdaXsw1Zs3yi,Eric IQ,[],9,9
232,1M6rXjguUqsqaV0cYsytdY,Baghira,['trap latino'],43,4276
233,1M6rXjguUqsqaV0cYsytdY,Baghira,['trap latino'],43,4276
234,1M6rXjguUqsqaV0cYsytdY,Baghira,['trap latino'],43,4276
235,0aoTIxQJvGyH2vLza8yOe5,Syndrome,['beats'],36,1775
236,4ypEjUTTCcPB0dgjQBQyf5,PRhyme,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'underground hip hop']",52,20275
237,0g9vAlRPK9Gt3FKCekk4TW,Ab-Soul,"['alternative hip hop', 'deep underground hip hop', 'dirty south rap', 'escape room', 'gangster rap', 'hip hop', 'indie r&b', 'pop rap', 'rap', 'soul flow', 'southern hip hop', 'trap music', 'underground hip hop']",69,301022
238,4LLpKhyESsyAXpc4laK94U,Mac Miller,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",81,1929628
